panelist_id,year_of_birth,country,has_ios,has_android,compliance_band,data_quality_band
P018187,1988,Country 1,FALSE,TRUE,Low,Low
P018188,1991,Country 2,FALSE,TRUE,High,High
P018189,1999,Country 2,TRUE,FALSE,High,Medium
P018190,1985,Country 3,FALSE,TRUE,High,High
P018191,1976,Country 3,TRUE,TRUE,High,High
P018192,2001,Country 1,FALSE,TRUE,High,High
P018193,1993,Country 1,FALSE,TRUE,Low,High
P018194,2005,Country 1,FALSE,TRUE,Medium,High
P018195,1994,Country 1,FALSE,TRUE,High,High
P018196,1992,Country 1,FALSE,TRUE,High,Medium
P018197,2007,Country 1,FALSE,TRUE,High,High
P018198,2004,Country 1,FALSE,TRUE,High,Medium
P018199,1996,Country 3,TRUE,TRUE,High,High
P018200,2008,Country 1,FALSE,TRUE,High,High
P018201,1999,Country 3,FALSE,TRUE,High,Low
P018202,1998,Country 1,FALSE,TRUE,High,Medium
P018203,2001,Country 1,FALSE,TRUE,High,Medium
P018204,1992,Country 1,TRUE,FALSE,High,High
P018205,2003,Country 1,FALSE,TRUE,High,Low
P018206,1994,Country 1,FALSE,TRUE,High,High
P018207,1992,Country 3,FALSE,TRUE,High,High
P018208,2002,Country 3,FALSE,TRUE,High,High
P018209,2008,Country 1,FALSE,TRUE,High,High
P018210,1993,Country 1,FALSE,TRUE,High,High
P018211,1997,Country 1,FALSE,TRUE,High,High
P018212,2008,Country 2,FALSE,TRUE,High,High
P018213,2001,Country 1,FALSE,TRUE,High,Medium
P018214,1998,Country 1,FALSE,TRUE,High,Low
P018215,2002,Country 3,FALSE,TRUE,High,Low
P018216,1971,Country 3,FALSE,TRUE,High,High
P018217,1977,Country 2,TRUE,FALSE,High,Low
P018218,1987,Country 1,FALSE,TRUE,High,High
P018219,1997,Country 1,FALSE,TRUE,High,High
P018220,1991,Country 1,FALSE,TRUE,Medium,High
P018221,2008,Country 2,FALSE,TRUE,High,Medium
P018222,2000,Country 2,TRUE,FALSE,High,High
P018223,1992,Country 1,FALSE,TRUE,Low,High
P018224,2007,Country 3,FALSE,TRUE,High,Medium
P018225,1979,Country 1,TRUE,FALSE,Low,High
P018226,1999,Country 2,FALSE,TRUE,High,Low
P018227,1991,Country 1,FALSE,TRUE,Medium,High
P018228,1986,Country 1,FALSE,TRUE,High,High
P018229,2008,Country 1,FALSE,TRUE,Medium,Medium
P018230,1996,Country 2,FALSE,TRUE,High,Low
P018231,1994,Country 1,FALSE,TRUE,Medium,High
P018232,1996,Country 1,FALSE,TRUE,High,Low
P018233,1983,Country 2,FALSE,TRUE,Medium,High
P018234,2006,Country 2,FALSE,TRUE,High,High
P018235,2006,Country 2,FALSE,TRUE,High,Medium
P018236,1965,Country 2,FALSE,TRUE,High,Medium
P018237,1997,Country 2,FALSE,TRUE,High,High
P018238,1986,Country 2,TRUE,FALSE,Low,Medium
P018239,1991,Country 1,FALSE,TRUE,High,High
P018240,1992,Country 1,FALSE,TRUE,High,Medium
P018241,2003,Country 1,TRUE,FALSE,Low,High
P018242,1983,Country 1,FALSE,TRUE,High,Low
P018243,2000,Country 1,TRUE,FALSE,Low,Medium
P018244,1990,Country 1,FALSE,TRUE,High,High
P018245,1996,Country 1,TRUE,FALSE,High,High
P018246,1997,Country 2,FALSE,TRUE,High,High
P018247,1995,Country 2,TRUE,FALSE,High,Low
P018248,1986,Country 2,TRUE,FALSE,High,High
P018249,1998,Country 3,TRUE,FALSE,High,Medium
P018250,2003,Country 1,FALSE,TRUE,High,Medium
P018251,1994,Country 1,TRUE,TRUE,High,Low
P018252,2004,Country 1,FALSE,TRUE,High,High
P018253,1984,Country 2,FALSE,TRUE,Low,High
P018254,2002,Country 1,FALSE,TRUE,High,Medium
P018255,2004,Country 3,TRUE,FALSE,High,High
P018256,2003,Country 1,TRUE,FALSE,Low,High
P018257,1984,Country 2,FALSE,TRUE,High,High
P018258,1987,Country 2,FALSE,TRUE,High,High
P018259,2000,Country 1,FALSE,TRUE,Medium,Low
P018260,2008,Country 2,FALSE,TRUE,Low,High
P018261,1994,Country 2,TRUE,TRUE,High,High
P018262,1993,Country 2,FALSE,TRUE,Medium,High
P018263,2007,Country 2,FALSE,TRUE,High,Low
P018264,2002,Country 1,TRUE,FALSE,High,High
P018265,1997,Country 1,FALSE,TRUE,High,High
P018266,1992,Country 2,FALSE,TRUE,High,Medium
P018267,2005,Country 1,FALSE,TRUE,High,Low
P018268,1986,Country 1,TRUE,FALSE,High,Medium
P018269,1998,Country 1,FALSE,TRUE,High,High
P018270,1993,Country 2,FALSE,TRUE,High,Low
P018271,2006,Country 1,FALSE,TRUE,High,High
P018272,1999,Country 3,FALSE,TRUE,High,Low
P018273,1970,Country 1,FALSE,TRUE,Medium,High
P018274,1997,Country 1,FALSE,TRUE,High,Low
P018275,1991,Country 1,FALSE,TRUE,Medium,High
P018276,1994,Country 1,FALSE,TRUE,High,Medium
P018277,2003,Country 1,FALSE,TRUE,High,High
P018278,1992,Country 2,FALSE,TRUE,High,Medium
P018279,1996,Country 1,FALSE,TRUE,High,High
P018280,1990,Country 1,FALSE,TRUE,High,High
P018281,2002,Country 1,FALSE,TRUE,High,High
P018282,1995,Country 1,TRUE,FALSE,High,High
P018283,2000,Country 3,FALSE,TRUE,High,Medium
P018284,2008,Country 1,TRUE,FALSE,High,Low
P018285,2006,Country 2,FALSE,TRUE,High,High
P018286,1986,Country 1,FALSE,TRUE,Medium,High
P018287,1996,Country 1,FALSE,TRUE,High,High
P018288,1980,Country 3,FALSE,TRUE,High,High
P018289,1992,Country 1,FALSE,TRUE,High,High
P018290,1991,Country 3,TRUE,FALSE,High,High
P018291,1998,Country 2,FALSE,TRUE,High,Medium
P018292,1999,Country 1,FALSE,TRUE,High,High
P018293,1991,Country 3,TRUE,TRUE,High,High
P018294,1996,Country 1,FALSE,TRUE,High,Medium
P018295,1993,Country 3,TRUE,FALSE,High,Medium
P018296,1978,Country 3,TRUE,FALSE,High,High
P018297,1995,Country 1,FALSE,TRUE,High,High
P018298,1999,Country 1,FALSE,TRUE,High,High
P018299,1988,Country 3,FALSE,TRUE,Medium,High
P018300,2000,Country 1,TRUE,FALSE,Low,High
P018301,1989,Country 2,FALSE,TRUE,High,High
P018302,1993,Country 1,FALSE,TRUE,High,High
P018303,1996,Country 1,FALSE,TRUE,High,High
P018304,1974,Country 2,TRUE,FALSE,Medium,High
P018305,1985,Country 2,TRUE,FALSE,High,High
P018306,2007,Country 2,FALSE,TRUE,High,High
P018307,2003,Country 2,FALSE,TRUE,High,High
P018308,2008,Country 1,FALSE,TRUE,High,High
P018309,2000,Country 1,TRUE,FALSE,Medium,High
P018310,1998,Country 1,FALSE,TRUE,High,High
P018311,1999,Country 1,FALSE,TRUE,High,High
P018312,1993,Country 1,FALSE,TRUE,Medium,High
P018313,1997,Country 2,FALSE,TRUE,High,Medium
P018314,2008,Country 1,FALSE,TRUE,High,High
P018315,2001,Country 1,TRUE,FALSE,High,High
P018316,1987,Country 2,FALSE,TRUE,High,Medium
P018317,2004,Country 1,FALSE,TRUE,Medium,Low
P018318,1996,Country 3,FALSE,TRUE,High,High
P018319,1996,Country 1,FALSE,TRUE,High,High
P018320,2003,Country 1,FALSE,TRUE,Medium,Low
P018321,1988,Country 3,FALSE,TRUE,High,High
P018322,2003,Country 2,FALSE,TRUE,High,Medium
P018323,2003,Country 3,FALSE,TRUE,High,High
P018324,1995,Country 1,FALSE,TRUE,High,High
P018325,1989,Country 1,FALSE,TRUE,High,High
P018326,2000,Country 2,FALSE,TRUE,High,Medium
P018327,2001,Country 1,FALSE,TRUE,High,Low
P018328,1990,Country 2,FALSE,TRUE,Medium,High
P018329,2000,Country 1,FALSE,TRUE,High,Medium
P018330,1997,Country 1,FALSE,TRUE,Low,High
P018331,1968,Country 1,FALSE,TRUE,High,High
P018332,1995,Country 2,FALSE,TRUE,High,High
P018333,1989,Country 1,FALSE,TRUE,High,High
P018334,2000,Country 3,FALSE,TRUE,High,High
P018335,1974,Country 1,FALSE,TRUE,High,High
P018336,2001,Country 1,FALSE,TRUE,Low,High
P018337,1998,Country 1,FALSE,TRUE,High,High
P018338,1964,Country 2,FALSE,TRUE,High,Medium
P018339,1977,Country 3,FALSE,TRUE,High,Medium
P018340,1986,Country 2,FALSE,TRUE,High,Medium
P018341,1984,Country 1,TRUE,FALSE,High,High
P018342,1995,Country 2,TRUE,FALSE,High,High
P018343,2004,Country 1,FALSE,TRUE,Low,High
P018344,1991,Country 2,FALSE,TRUE,High,High
P018345,2005,Country 2,FALSE,TRUE,High,Low
P018346,2004,Country 1,TRUE,TRUE,High,High
P018347,1985,Country 2,FALSE,TRUE,High,Medium
P018348,1997,Country 2,FALSE,TRUE,High,High
P018349,2008,Country 1,TRUE,TRUE,High,High
P018350,1988,Country 1,TRUE,FALSE,High,High
P018351,2000,Country 1,TRUE,FALSE,High,High
P018352,2000,Country 2,TRUE,FALSE,High,Medium
P018353,2006,Country 2,TRUE,FALSE,Low,Low
P018354,1993,Country 1,FALSE,TRUE,High,High
P018355,1999,Country 1,FALSE,TRUE,High,Low
P018356,1999,Country 1,FALSE,TRUE,High,High
P018357,1996,Country 1,FALSE,TRUE,Medium,High
P018358,1992,Country 1,FALSE,TRUE,High,Low
P018359,1998,Country 1,FALSE,TRUE,High,High
P018360,1996,Country 1,FALSE,TRUE,High,Medium
P018361,1985,Country 2,TRUE,FALSE,High,High
P018362,1983,Country 2,FALSE,TRUE,High,Low
P018363,2000,Country 1,FALSE,TRUE,Medium,High
P018364,2002,Country 2,FALSE,TRUE,Low,High
P018365,1996,Country 1,TRUE,FALSE,Medium,High
P018366,2005,Country 1,FALSE,TRUE,High,Low
P018367,1994,Country 3,FALSE,TRUE,High,High
P018368,1979,Country 2,FALSE,TRUE,High,High
P018369,2006,Country 1,FALSE,TRUE,High,High
P018370,1982,Country 1,FALSE,TRUE,High,Low
P018371,1973,Country 2,FALSE,TRUE,High,High
P018372,1986,Country 1,FALSE,TRUE,Medium,Low
P018373,1997,Country 3,FALSE,TRUE,High,High
P018374,2000,Country 1,FALSE,TRUE,High,High
P018375,1999,Country 1,FALSE,TRUE,High,High
P018376,1976,Country 2,TRUE,FALSE,High,High
P018377,1997,Country 2,FALSE,TRUE,High,Medium
P018378,1977,Country 1,TRUE,TRUE,High,High
P018379,1998,Country 3,FALSE,TRUE,High,High
P018380,1987,Country 3,FALSE,TRUE,High,High
P018381,2004,Country 1,FALSE,TRUE,High,Medium
P018382,1995,Country 1,FALSE,TRUE,High,High
P018383,1994,Country 1,FALSE,TRUE,High,High
P018384,1979,Country 2,FALSE,TRUE,Medium,High
P018385,1995,Country 2,TRUE,FALSE,Low,Low
P018386,2002,Country 1,FALSE,TRUE,High,High
P018387,1996,Country 3,FALSE,TRUE,High,High
P018388,1991,Country 1,FALSE,TRUE,Medium,Medium
P018389,1996,Country 3,TRUE,FALSE,High,High
P018390,1986,Country 3,TRUE,FALSE,High,High
P018391,2005,Country 1,FALSE,TRUE,High,High
P018392,1994,Country 1,FALSE,TRUE,High,High
P018393,1992,Country 1,FALSE,TRUE,High,Low
P018394,1987,Country 3,FALSE,TRUE,Low,High
P018395,1999,Country 1,FALSE,TRUE,Low,High
P018396,2007,Country 3,TRUE,TRUE,High,High
P018397,1991,Country 1,FALSE,TRUE,Medium,High
P018398,1993,Country 1,FALSE,TRUE,High,Medium
P018399,1997,Country 3,FALSE,TRUE,High,Low
P018400,1979,Country 1,FALSE,TRUE,High,Low
P018401,2006,Country 2,TRUE,FALSE,High,High
P018402,2000,Country 1,FALSE,TRUE,High,High
P018403,2008,Country 1,FALSE,TRUE,High,Medium
P018404,2002,Country 1,FALSE,TRUE,High,Low
P018405,1979,Country 1,FALSE,TRUE,Low,High
P018406,1976,Country 2,FALSE,TRUE,High,High
P018407,2004,Country 1,FALSE,TRUE,High,Medium
P018408,1996,Country 1,FALSE,TRUE,Low,High
P018409,1993,Country 1,FALSE,TRUE,High,Low
P018410,1993,Country 2,FALSE,TRUE,High,Medium
P018411,1990,Country 3,FALSE,TRUE,High,High
P018412,2001,Country 2,FALSE,TRUE,High,Medium
P018413,1988,Country 3,TRUE,FALSE,High,High
P018414,1967,Country 1,FALSE,TRUE,High,High
P018415,2000,Country 1,FALSE,TRUE,Low,Low
P018416,1989,Country 2,FALSE,TRUE,High,High
P018417,2006,Country 1,FALSE,TRUE,High,Medium
P018418,1989,Country 2,TRUE,FALSE,High,Medium
P018419,1973,Country 2,TRUE,FALSE,High,High
P018420,1994,Country 1,FALSE,TRUE,High,Medium
P018421,1990,Country 3,FALSE,TRUE,High,High
P018422,1986,Country 1,FALSE,TRUE,High,High
P018423,1960,Country 2,FALSE,TRUE,High,High
P018424,2005,Country 1,FALSE,TRUE,Low,High
P018425,1985,Country 2,FALSE,TRUE,Low,High
P018426,1994,Country 1,FALSE,TRUE,High,Low
P018427,1987,Country 3,TRUE,FALSE,High,Medium
P018428,1996,Country 3,FALSE,TRUE,Low,High
P018429,1993,Country 2,TRUE,TRUE,High,Medium
P018430,1993,Country 2,FALSE,TRUE,High,High
P018431,1980,Country 2,TRUE,TRUE,High,High
P018432,1994,Country 2,TRUE,FALSE,High,Medium
P018433,1985,Country 2,FALSE,TRUE,High,High
P018434,1992,Country 2,FALSE,TRUE,High,High
P018435,1994,Country 3,TRUE,FALSE,High,High
P018436,2000,Country 2,FALSE,TRUE,High,High
P018437,2000,Country 1,FALSE,TRUE,High,High
P018438,1987,Country 3,FALSE,TRUE,High,High
P018439,1996,Country 1,FALSE,TRUE,High,Medium
P018440,1994,Country 1,TRUE,FALSE,High,High
P018441,1998,Country 3,TRUE,FALSE,High,High
P018442,1997,Country 1,FALSE,TRUE,Medium,Medium
P018443,1994,Country 1,FALSE,TRUE,High,High
P018444,1981,Country 2,FALSE,TRUE,High,High
P018445,1984,Country 3,FALSE,TRUE,High,High
P018446,2003,Country 1,FALSE,TRUE,High,High
P018447,1995,Country 2,FALSE,TRUE,High,High
P018448,1985,Country 1,FALSE,TRUE,High,High
P018449,2002,Country 1,FALSE,TRUE,High,High
P018450,1994,Country 1,FALSE,TRUE,High,High
P018451,2001,Country 1,FALSE,TRUE,High,High
P018452,2008,Country 3,FALSE,TRUE,High,High
P018453,1981,Country 2,FALSE,TRUE,High,High
P018454,1967,Country 3,FALSE,TRUE,High,Medium
P018455,1979,Country 3,FALSE,TRUE,High,Medium
P018456,1982,Country 3,FALSE,TRUE,High,Low
P018457,2000,Country 2,FALSE,TRUE,High,Low
P018458,1997,Country 1,FALSE,TRUE,High,High
P018459,1992,Country 3,FALSE,TRUE,High,Medium
P018460,2001,Country 2,TRUE,FALSE,High,Low
P018461,2000,Country 1,TRUE,FALSE,High,High
P018462,1993,Country 1,TRUE,FALSE,High,Medium
P018463,1987,Country 1,FALSE,TRUE,High,High
P018464,1982,Country 1,TRUE,FALSE,High,High
P018465,2006,Country 2,FALSE,TRUE,High,High
P018466,1993,Country 2,TRUE,FALSE,High,High
P018467,1986,Country 1,FALSE,TRUE,High,Low
P018468,2007,Country 1,FALSE,TRUE,High,Medium
P018469,2007,Country 3,TRUE,FALSE,High,High
P018470,2006,Country 1,TRUE,FALSE,High,Medium
P018471,1971,Country 1,FALSE,TRUE,Medium,Medium
P018472,2004,Country 2,FALSE,TRUE,High,High
P018473,1988,Country 3,FALSE,TRUE,High,Medium
P018474,1991,Country 2,TRUE,FALSE,Medium,High
P018475,1999,Country 2,TRUE,FALSE,High,High
P018476,1989,Country 1,FALSE,TRUE,Medium,Low
P018477,1977,Country 3,TRUE,FALSE,Medium,High
P018478,1997,Country 2,FALSE,TRUE,High,High
P018479,1981,Country 2,FALSE,TRUE,High,High
P018480,1989,Country 1,FALSE,TRUE,Medium,Medium
P018481,2002,Country 2,TRUE,FALSE,High,High
P018482,1995,Country 1,FALSE,TRUE,High,Medium
P018483,1995,Country 1,FALSE,TRUE,High,Medium
P018484,1990,Country 2,FALSE,TRUE,High,High
P018485,1992,Country 2,FALSE,TRUE,High,High
P018486,1987,Country 1,FALSE,TRUE,Low,High
P018487,1965,Country 3,FALSE,TRUE,High,High
P018488,1997,Country 1,FALSE,TRUE,High,High
P018489,2002,Country 2,FALSE,TRUE,High,High
P018490,1992,Country 1,TRUE,FALSE,Medium,High
P018491,1993,Country 1,FALSE,TRUE,High,High
P018492,1997,Country 3,TRUE,TRUE,High,High
P018493,1999,Country 1,FALSE,TRUE,Medium,High
P018494,1974,Country 3,TRUE,FALSE,High,High
P018495,1991,Country 1,TRUE,FALSE,High,High
P018496,2007,Country 2,TRUE,FALSE,Low,Medium
P018497,1998,Country 1,FALSE,TRUE,High,Medium
P018498,1998,Country 2,FALSE,TRUE,High,High
P018499,1983,Country 3,FALSE,TRUE,High,High
P018500,2000,Country 2,FALSE,TRUE,High,High
P018501,2003,Country 1,FALSE,TRUE,High,Low
P018502,1997,Country 2,FALSE,TRUE,High,High
P018503,2001,Country 2,TRUE,FALSE,High,Medium
P018504,1988,Country 1,FALSE,TRUE,High,High
P018505,1969,Country 2,TRUE,FALSE,High,High
P018506,1987,Country 2,TRUE,FALSE,High,High
P018507,1982,Country 2,FALSE,TRUE,High,Medium
P018508,1997,Country 1,FALSE,TRUE,High,High
P018509,2000,Country 1,FALSE,TRUE,High,High
P018510,1996,Country 3,FALSE,TRUE,High,Medium
P018511,2002,Country 2,FALSE,TRUE,Low,High
P018512,1974,Country 2,FALSE,TRUE,High,High
P018513,1968,Country 3,FALSE,TRUE,High,High
P018514,1996,Country 1,TRUE,FALSE,High,High
P018515,2001,Country 1,FALSE,TRUE,High,High
P018516,1998,Country 2,TRUE,FALSE,High,Low
P018517,1996,Country 2,FALSE,TRUE,Medium,High
P018518,1992,Country 3,FALSE,TRUE,Low,High
P018519,1984,Country 2,FALSE,TRUE,High,High
P018520,1997,Country 1,FALSE,TRUE,High,High
P018521,2004,Country 1,TRUE,FALSE,High,High
P018522,2004,Country 1,TRUE,TRUE,High,High
P018523,2000,Country 3,FALSE,TRUE,High,High
P018524,2002,Country 1,TRUE,FALSE,High,High
P018525,1997,Country 2,FALSE,TRUE,High,High
P018526,1993,Country 1,FALSE,TRUE,High,High
P018527,1975,Country 1,FALSE,TRUE,High,High
P018528,1991,Country 1,FALSE,TRUE,Low,High
P018529,1956,Country 2,TRUE,FALSE,High,High
P018530,2007,Country 1,TRUE,FALSE,Medium,Low
P018531,1985,Country 3,FALSE,TRUE,High,High
P018532,1990,Country 3,FALSE,TRUE,High,High
P018533,1990,Country 1,FALSE,TRUE,High,High
P018534,1958,Country 3,FALSE,TRUE,High,High
P018535,1999,Country 1,FALSE,TRUE,High,Medium
P018536,1998,Country 1,FALSE,TRUE,High,High
P018537,2008,Country 1,FALSE,TRUE,High,Low
P018538,1982,Country 3,FALSE,TRUE,High,Medium
P018539,1968,Country 2,TRUE,FALSE,High,High
P018540,1997,Country 1,TRUE,FALSE,High,High
P018541,2007,Country 2,FALSE,TRUE,High,High
P018542,1999,Country 2,FALSE,TRUE,Low,Medium
P018543,2000,Country 2,FALSE,TRUE,High,High
P018544,2007,Country 2,FALSE,TRUE,High,Medium
P018545,1989,Country 3,FALSE,TRUE,High,Low
P018546,1978,Country 2,FALSE,TRUE,High,High
P018547,1993,Country 1,FALSE,TRUE,High,Medium
P018548,1990,Country 3,FALSE,TRUE,High,High
P018549,2002,Country 1,FALSE,TRUE,Low,Low
P018550,1958,Country 2,FALSE,TRUE,High,High
P018551,1963,Country 2,FALSE,TRUE,High,High
P018552,1995,Country 1,FALSE,TRUE,High,High
P018553,2008,Country 1,FALSE,TRUE,High,High
P018554,1993,Country 2,FALSE,TRUE,High,High
P018555,1975,Country 3,FALSE,TRUE,High,Medium
P018556,1970,Country 3,FALSE,TRUE,High,High
P018557,1996,Country 2,FALSE,TRUE,High,Medium
P018558,2000,Country 1,TRUE,TRUE,High,High
P018559,1985,Country 1,FALSE,TRUE,Low,High
P018560,1977,Country 2,FALSE,TRUE,Medium,High
P018561,2004,Country 1,FALSE,TRUE,Medium,Medium
P018562,1986,Country 2,TRUE,FALSE,High,High
P018563,1990,Country 1,TRUE,FALSE,Medium,Medium
P018564,2004,Country 1,FALSE,TRUE,Medium,High
P018565,2001,Country 2,TRUE,FALSE,Low,Medium
P018566,1974,Country 2,TRUE,FALSE,Low,High
P018567,1996,Country 2,FALSE,TRUE,High,High
P018568,1968,Country 1,TRUE,TRUE,High,Low
P018569,1996,Country 3,TRUE,FALSE,High,High
P018570,1971,Country 2,FALSE,TRUE,Medium,High
P018571,2004,Country 2,FALSE,TRUE,High,High
P018572,1983,Country 2,FALSE,TRUE,Low,Medium
P018573,1986,Country 1,FALSE,TRUE,Medium,High
P018574,1961,Country 2,FALSE,TRUE,High,Medium
P018575,2000,Country 2,TRUE,FALSE,High,Low
P018576,1999,Country 2,FALSE,TRUE,High,High
P018577,2001,Country 2,FALSE,TRUE,High,High
P018578,1955,Country 1,FALSE,TRUE,High,High
P018579,1997,Country 3,FALSE,TRUE,High,High
P018580,1997,Country 1,FALSE,TRUE,High,High
P018581,2005,Country 1,FALSE,TRUE,High,High
P018582,1985,Country 2,FALSE,TRUE,Medium,High
P018583,1993,Country 1,FALSE,TRUE,High,High
P018584,1996,Country 3,FALSE,TRUE,High,Low
P018585,2004,Country 1,FALSE,TRUE,High,High
P018586,1998,Country 1,FALSE,TRUE,High,Medium
P018587,1997,Country 1,FALSE,TRUE,High,Medium
P018588,1996,Country 1,FALSE,TRUE,Medium,Medium
P018589,1993,Country 1,FALSE,TRUE,High,High
P018590,1994,Country 1,TRUE,FALSE,High,Medium
P018591,1993,Country 1,FALSE,TRUE,High,Medium
P018592,1998,Country 1,FALSE,TRUE,Medium,High
P018593,1999,Country 1,FALSE,TRUE,High,Low
P018594,1982,Country 1,FALSE,TRUE,High,High
P018595,1993,Country 1,TRUE,FALSE,High,Medium
P018596,1994,Country 1,FALSE,TRUE,High,Low
P018597,2003,Country 1,FALSE,TRUE,High,Medium
P018598,1999,Country 1,FALSE,TRUE,High,High
P018599,1998,Country 1,TRUE,FALSE,High,Medium
P018600,1977,Country 1,FALSE,TRUE,Low,High
P018601,1989,Country 3,TRUE,FALSE,High,Medium
P018602,2001,Country 1,FALSE,TRUE,High,High
P018603,2005,Country 1,FALSE,TRUE,High,High
P018604,1975,Country 2,TRUE,FALSE,High,Medium
P018605,2008,Country 2,TRUE,FALSE,Medium,High
P018606,2001,Country 1,TRUE,FALSE,High,High
P018607,1980,Country 2,FALSE,TRUE,High,High
P018608,2007,Country 2,FALSE,TRUE,High,High
P018609,1988,Country 3,FALSE,TRUE,High,Low
P018610,1987,Country 3,FALSE,TRUE,High,High
P018611,1997,Country 2,FALSE,TRUE,High,Medium
P018612,1992,Country 2,FALSE,TRUE,Low,High
P018613,1985,Country 1,TRUE,TRUE,High,Medium
P018614,1978,Country 3,FALSE,TRUE,High,Medium
P018615,1983,Country 2,TRUE,FALSE,High,Medium
P018616,2003,Country 1,TRUE,FALSE,High,High
P018617,2002,Country 1,FALSE,TRUE,High,High
P018618,1996,Country 2,FALSE,TRUE,High,Medium
P018619,1989,Country 2,TRUE,TRUE,High,Medium
P018620,1998,Country 3,FALSE,TRUE,High,Low
P018621,1997,Country 1,FALSE,TRUE,High,High
P018622,1954,Country 3,FALSE,TRUE,Medium,High
P018623,2005,Country 1,TRUE,TRUE,High,Medium
P018624,1992,Country 2,FALSE,TRUE,High,High
P018625,1997,Country 1,FALSE,TRUE,High,High
P018626,1992,Country 1,FALSE,TRUE,High,Medium
P018627,1993,Country 1,FALSE,TRUE,High,High
P018628,1999,Country 1,FALSE,TRUE,High,High
P018629,2005,Country 1,FALSE,TRUE,Low,Medium
P018630,1996,Country 3,FALSE,TRUE,Low,High
P018631,2005,Country 1,FALSE,TRUE,Low,Medium
P018632,1999,Country 2,FALSE,TRUE,Low,High
P018633,1986,Country 2,FALSE,TRUE,High,Medium
P018634,2001,Country 1,FALSE,TRUE,High,High
P018635,1997,Country 3,TRUE,FALSE,High,Medium
P018636,1968,Country 2,TRUE,FALSE,High,High
P018637,2006,Country 2,TRUE,FALSE,Low,High
P018638,1993,Country 3,TRUE,FALSE,High,High
P018639,1987,Country 2,FALSE,TRUE,High,Medium
P018640,1998,Country 3,FALSE,TRUE,High,High
P018641,2003,Country 1,TRUE,TRUE,High,Low
P018642,1990,Country 1,FALSE,TRUE,High,Medium
P018643,1981,Country 2,TRUE,FALSE,Medium,High
P018644,2001,Country 1,FALSE,TRUE,High,High
P018645,2007,Country 2,FALSE,TRUE,High,Low
P018646,1990,Country 1,FALSE,TRUE,High,High
P018647,1992,Country 1,FALSE,TRUE,High,High
P018648,1997,Country 3,FALSE,TRUE,High,Medium
P018649,1968,Country 1,FALSE,TRUE,High,High
P018650,1997,Country 1,FALSE,TRUE,High,Medium
P018651,1994,Country 2,FALSE,TRUE,High,Low
P018652,2005,Country 2,FALSE,TRUE,High,High
P018653,1991,Country 3,TRUE,TRUE,High,Medium
P018654,2003,Country 1,FALSE,TRUE,High,Medium
P018655,2000,Country 3,FALSE,TRUE,High,Medium
P018656,1961,Country 2,TRUE,FALSE,High,Medium
P018657,1978,Country 3,FALSE,TRUE,High,High
P018658,2000,Country 1,FALSE,TRUE,Medium,High
P018659,1996,Country 1,FALSE,TRUE,High,High
P018660,1989,Country 2,FALSE,TRUE,High,High
P018661,2000,Country 2,FALSE,TRUE,Medium,Medium
P018662,1995,Country 1,FALSE,TRUE,High,High
P018663,1988,Country 2,FALSE,TRUE,High,Low
P018664,1979,Country 2,TRUE,FALSE,High,High
P018665,2001,Country 1,FALSE,TRUE,High,Medium
P018666,1975,Country 2,FALSE,TRUE,High,High
P018667,1997,Country 1,TRUE,FALSE,High,High
P018668,1999,Country 3,FALSE,TRUE,High,High
P018669,2008,Country 2,FALSE,TRUE,High,High
P018670,1979,Country 2,FALSE,TRUE,High,High
P018671,1983,Country 3,FALSE,TRUE,High,Medium
P018672,1988,Country 2,FALSE,TRUE,High,High
P018673,2006,Country 1,FALSE,TRUE,Medium,Low
P018674,1995,Country 2,FALSE,TRUE,High,High
P018675,1981,Country 3,FALSE,TRUE,High,High
P018676,2002,Country 1,FALSE,TRUE,High,High
P018677,2002,Country 2,TRUE,FALSE,High,High
P018678,1997,Country 1,FALSE,TRUE,High,High
P018679,1997,Country 3,TRUE,FALSE,Medium,Medium
P018680,1995,Country 2,FALSE,TRUE,High,Medium
P018681,1999,Country 3,FALSE,TRUE,High,Medium
P018682,2006,Country 2,FALSE,TRUE,High,High
P018683,2000,Country 1,FALSE,TRUE,High,Medium
P018684,1989,Country 2,FALSE,TRUE,High,Medium
P018685,1997,Country 3,FALSE,TRUE,High,Low
P018686,2003,Country 1,FALSE,TRUE,High,Low
P018687,1999,Country 1,FALSE,TRUE,Medium,High
P018688,1997,Country 2,TRUE,FALSE,High,High
P018689,2003,Country 2,FALSE,TRUE,High,High
P018690,1984,Country 1,FALSE,TRUE,High,High
P018691,1992,Country 1,FALSE,TRUE,High,Low
P018692,2008,Country 1,FALSE,TRUE,Low,Low
P018693,1995,Country 2,FALSE,TRUE,High,High
P018694,1997,Country 1,FALSE,TRUE,High,High
P018695,2001,Country 2,FALSE,TRUE,High,Medium
P018696,1996,Country 3,FALSE,TRUE,High,High
P018697,2001,Country 1,FALSE,TRUE,High,High
P018698,2000,Country 2,TRUE,FALSE,Medium,High
P018699,2003,Country 1,FALSE,TRUE,High,High
P018700,1979,Country 1,FALSE,TRUE,High,High
P018701,2002,Country 2,FALSE,TRUE,High,Low
P018702,1987,Country 2,FALSE,TRUE,Low,Medium
P018703,1968,Country 3,FALSE,TRUE,High,High
P018704,1989,Country 1,FALSE,TRUE,High,Medium
P018705,1991,Country 1,FALSE,TRUE,Medium,Low
